,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,Y
10101,26,0,239043.0,11,6,11,0,0,0.0,0,40.0,3,0,1
10102,61,?,179761.0,6,7,?,0,0,0.0,0,40.0,3,1,5
10103,20,0,312017.0,12,6,0,0,0,0.0,0,40.0,1,0,2
10104,51,0,257485.0,12,7,6,0,0,0.0,0,40.0,3,1,5
10105,52,0,49243.0,6,7,12,0,0,0.0,0,40.0,3,0,5
10106,33,0,229716.0,6,4,3,0,0,0.0,0,38.0,3,0,1
10107,31,0,341672.0,13,7,3,3,0,0.0,0,60.0,2,0,5
10108,24,0,32311.0,12,7,11,0,1,0.0,0,40.0,3,0,0
10109,56,0,275236.0,13,7,12,0,0,0.0,0,40.0,3,0,5
10110,19,?,400356.0,12,6,?,0,0,0.0,0,40.0,3,0,2
10111,29,0,184596.0,11,7,6,0,0,3942.0,0,50.0,3,0,5
10112,18,0,186909.0,6,6,10,0,1,1055.0,0,30.0,3,0,3
10113,43,0,152420.0,12,7,12,1,0,0.0,0,50.0,3,0,5
10114,43,1,261929.0,14,5,1,0,0,25236.0,0,64.0,3,1,4
10115,21,0,235442.0,6,7,3,0,0,0.0,0,40.0,3,0,5
10116,51,0,161691.0,6,7,3,0,1,0.0,0,40.0,3,0,0
10117,20,?,173945.0,11,7,?,0,1,0.0,0,39.0,3,0,3
10118,41,0,355918.0,12,7,4,0,0,0.0,0,65.0,3,1,5
10119,45,1,198660.0,12,7,1,0,0,0.0,0,40.0,3,1,5
10120,20,0,122649.0,6,6,11,0,1,0.0,0,30.0,3,0,1
10121,28,0,421967.0,13,7,13,0,1,0.0,0,60.0,3,1,0
10122,50,5,259377.0,10,7,1,0,1,15024.0,0,40.0,3,1,0
10123,47,0,74305.0,13,4,6,0,0,0.0,0,40.0,3,0,1
10124,80,6,34340.0,8,2,8,0,0,0.0,0,35.0,3,0,1
10125,47,6,182752.0,6,7,3,0,1,0.0,0,35.0,2,0,0
10126,19,?,48393.0,12,6,?,0,0,,0,84.0,3,0,2
10127,45,0,34248.0,6,7,10,0,0,0.0,0,50.0,3,0,5
10128,17,0,186677.0,11,6,14,0,0,0.0,0,12.0,3,0,2
10129,37,0,167851.0,6,7,6,0,0,0.0,0,50.0,3,0,5
10130,27,0,146460.0,12,6,12,0,1,0.0,0,40.0,3,0,1
10131,17,0,209650.0,5,6,11,0,0,0.0,0,16.0,3,0,2
10132,18,6,132986.0,6,6,8,0,0,0.0,0,40.0,3,0,2
10133,57,0,94429.0,6,7,14,0,0,0.0,0,40.0,3,0,5
10134,26,0,252406.0,6,3,3,0,1,0.0,0,40.0,3,0,4
10135,26,0,174592.0,10,6,13,0,1,0.0,0,40.0,3,0,2
10136,36,6,151322.0,13,7,1,0,0,0.0,0,45.0,3,1,5
10137,51,0,37237.0,6,7,8,0,0,0.0,0,80.0,3,1,5
10138,38,0,101192.0,12,6,11,0,0,0.0,0,40.0,3,0,1
10139,77,?,152900.0,16,7,?,0,0,0.0,0,20.0,3,0,5
10140,51,0,94081.0,6,6,6,0,0,0.0,0,40.0,3,1,1
10141,24,0,329408.0,11,6,14,0,0,0.0,0,40.0,3,0,1
10142,35,0,106028.0,6,4,8,0,0,0.0,0,65.0,3,0,1
10143,35,?,164866.0,2,4,?,0,0,0.0,0,99.0,3,0,1
10144,51,3,167793.0,13,7,13,0,0,15024.0,0,40.0,3,1,5
10145,28,0,138692.0,13,7,13,0,0,0.0,0,40.0,3,1,5
10146,37,0,173968.0,6,7,4,0,0,0.0,0,40.0,3,0,5
10147,43,0,228320.0,6,7,13,0,0,0.0,0,40.0,3,0,5
10148,23,0,96585.0,6,6,14,0,0,0.0,0,30.0,3,0,1
10149,42,0,156580.0,13,7,10,0,1,0.0,0,40.0,3,0,0
10150,58,0,210673.0,12,7,3,0,1,0.0,0,40.0,3,1,0
10151,52,5,137753.0,6,7,11,1,1,0.0,0,20.0,3,0,0
10152,29,0,29865.0,6,4,10,4,1,0.0,0,50.0,3,0,1
10153,27,0,196044.0,12,7,6,0,0,0.0,0,60.0,3,0,5
10154,28,0,308995.0,12,6,3,1,1,0.0,0,40.0,3,0,2
10155,59,0,159008.0,9,7,6,0,0,7298.0,0,20.0,3,1,5
10156,28,0,362491.0,6,6,14,0,0,0.0,0,40.0,3,0,2
10157,24,0,94395.0,12,6,6,0,0,0.0,0,40.0,3,0,1
10158,20,0,320047.0,2,5,14,0,0,0.0,0,40.0,3,0,1
10159,54,0,98535.0,13,7,13,0,0,0.0,0,40.0,3,1,5
10160,65,0,183170.0,6,4,11,0,0,0.0,0,25.0,3,0,1
10161,18,?,331511.0,12,6,?,0,0,0.0,0,30.0,3,0,2
10162,38,0,195686.0,12,7,6,0,0,0.0,0,40.0,3,1,5
10163,29,0,178244.0,6,7,12,0,0,0.0,0,40.0,3,0,5
10164,27,0,127833.0,6,6,3,1,1,0.0,0,40.0,3,0,2
10165,36,0,269722.0,10,7,11,0,0,0.0,0,40.0,3,0,5
10166,55,1,136819.0,6,7,0,0,0,0.0,0,40.0,3,0,5
10167,22,0,205604.0,16,6,12,0,0,0.0,0,30.0,3,0,1
10168,28,0,132078.0,13,6,1,0,1,0.0,0,40.0,3,0,1
10169,20,0,234880.0,12,6,10,0,1,0.0,0,30.0,3,0,2
10170,24,0,196816.0,13,7,1,0,0,3908.0,0,40.0,3,0,5
10171,36,0,237943.0,10,7,13,0,0,15024.0,0,50.0,3,1,5
10172,68,3,140852.0,6,7,10,0,0,0.0,0,40.0,3,0,5
10173,49,6,105614.0,6,4,10,0,0,0.0,0,50.0,3,1,1
10174,18,0,83492.0,8,6,12,0,0,0.0,0,40.0,3,0,2
10175,50,6,225772.0,14,4,1,0,1,0.0,0,60.0,3,1,1
10176,37,0,242713.0,5,3,2,1,1,0.0,0,40.0,3,0,4
10177,60,0,355865.0,10,7,13,0,0,0.0,0,50.0,3,1,5
10178,43,0,173316.0,12,7,6,0,0,0.0,0,40.0,3,0,5
10179,43,3,35662.0,14,7,1,0,1,0.0,0,70.0,3,1,0
10180,17,0,297246.0,11,6,2,0,1,0.0,0,9.0,3,0,2
10181,43,0,108945.0,12,6,13,0,1,0.0,0,50.0,3,0,1
10182,39,0,112158.0,12,7,10,0,0,0.0,0,26.0,?,0,5
10183,21,6,57298.0,12,6,3,0,1,0.0,0,15.0,3,0,2
10184,42,6,115323.0,14,6,1,0,0,0.0,0,7.0,?,0,1
10185,48,6,164582.0,12,7,8,0,0,7298.0,0,60.0,3,1,5
10186,56,0,295067.0,13,6,13,0,0,14084.0,0,45.0,3,1,1
10187,21,0,177265.0,9,6,11,0,1,0.0,0,30.0,3,0,2
10188,28,5,336543.0,9,7,0,3,0,0.0,0,40.0,2,1,5
10189,39,6,52870.0,6,7,6,0,0,0.0,0,40.0,3,1,5
10190,40,0,316820.0,8,7,10,0,0,4064.0,0,40.0,3,0,5
10191,38,5,200153.0,9,6,1,0,0,0.0,0,40.0,3,0,1
10192,59,0,453067.0,12,7,1,0,0,0.0,0,36.0,3,1,5
10193,51,4,27166.0,6,7,5,0,0,0.0,0,40.0,3,0,5
10194,19,0,299598.0,6,6,14,0,0,0.0,0,16.0,3,0,2
10195,23,0,122048.0,6,6,12,0,1,0.0,0,40.0,3,0,1
10196,31,0,345277.0,13,4,1,0,1,0.0,0,40.0,3,0,1
10197,42,0,113147.0,9,7,1,1,0,0.0,0,40.0,3,0,5
10198,43,0,34007.0,6,7,6,0,0,0.0,0,40.0,3,1,5
10199,45,0,255014.0,12,7,6,0,0,0.0,0,55.0,3,1,5
10200,34,0,152667.0,12,7,12,0,0,0.0,0,35.0,3,0,5
10201,21,0,231053.0,6,6,12,0,0,0.0,0,30.0,3,0,2
10202,34,0,103651.0,12,7,13,0,0,0.0,0,40.0,3,1,5
10203,55,3,124137.0,12,7,10,0,0,0.0,0,40.0,3,1,5
10204,30,0,198183.0,1,6,1,0,1,0.0,0,40.0,3,0,1
10205,29,0,183627.0,6,7,12,0,0,3137.0,0,48.0,1,0,5
10206,19,0,466458.0,12,6,3,0,1,0.0,0,20.0,3,0,2
10207,45,6,114396.0,13,4,1,0,0,0.0,0,35.0,3,0,1
10208,42,0,186376.0,13,7,11,3,0,0.0,0,72.0,2,1,5
10209,32,0,290964.0,13,6,10,0,1,0.0,1590,40.0,3,0,1
10210,90,6,282095.0,12,7,8,0,0,0.0,0,40.0,3,0,5
10211,44,1,244974.0,13,7,0,0,0,0.0,0,44.0,3,1,5
10212,34,6,114691.0,6,7,1,0,0,0.0,0,40.0,3,1,5
10213,35,0,107160.0,5,3,11,0,1,0.0,0,30.0,3,0,1
10214,39,6,142573.0,12,6,6,0,0,0.0,0,25.0,3,0,1
10215,29,0,203833.0,13,6,1,1,0,0.0,0,40.0,3,0,1
10216,24,0,47791.0,6,6,11,0,1,0.0,0,32.0,3,0,4
10217,49,0,133729.0,12,7,11,0,0,0.0,0,17.0,3,0,5
10218,52,6,135339.0,12,7,6,3,0,0.0,0,40.0,?,1,5
10219,54,0,135803.0,13,7,13,3,0,15024.0,0,60.0,2,1,5
10220,31,0,128591.0,3,4,4,0,0,0.0,0,40.0,3,0,1
10221,44,0,133853.0,12,4,13,0,1,0.0,0,50.0,3,0,1
10222,18,?,137363.0,12,6,?,0,1,0.0,0,30.0,3,0,2
10223,27,6,243569.0,6,7,10,0,0,0.0,0,40.0,3,0,5
10224,24,0,119156.0,6,6,14,0,0,0.0,0,40.0,3,0,2
10225,30,0,391114.0,6,7,14,0,0,0.0,0,60.0,3,0,5
10226,27,0,252506.0,12,4,13,0,1,0.0,0,40.0,3,0,2
10227,34,1,117503.0,13,7,3,0,0,0.0,0,20.0,1,0,5
10228,25,1,117833.0,12,7,13,0,1,0.0,0,19.0,3,0,0
10229,39,0,294183.0,6,4,13,0,1,0.0,0,40.0,3,0,4
10230,28,0,394927.0,12,7,5,0,0,0.0,0,40.0,3,1,5
10231,51,6,259323.0,6,7,6,0,0,0.0,0,70.0,3,0,5
10232,21,?,207988.0,6,7,?,0,1,0.0,0,35.0,3,0,3
10233,33,0,96635.0,12,6,10,3,0,0.0,0,26.0,2,0,1
10234,27,0,192283.0,1,6,14,0,1,0.0,0,38.0,3,0,2
10235,29,0,214881.0,6,6,13,0,0,0.0,0,40.0,3,0,1
10236,33,1,167474.0,2,7,14,0,0,0.0,0,40.0,3,0,5
10237,37,0,110713.0,6,7,10,0,0,0.0,0,50.0,3,1,5
10238,20,0,201204.0,6,6,14,0,0,0.0,0,40.0,3,0,2
10239,24,0,197666.0,13,6,13,0,1,0.0,0,40.0,3,0,1
10240,29,0,162002.0,6,6,11,0,1,0.0,0,35.0,3,0,2
10241,31,0,263561.0,13,7,13,0,0,0.0,2246,45.0,3,1,5
10242,41,0,224799.0,12,7,6,0,0,0.0,0,40.0,3,0,5
10243,42,6,89942.0,12,7,6,0,0,0.0,0,40.0,3,0,5
10244,20,0,238685.0,12,6,10,0,1,0.0,0,30.0,3,0,1
10245,54,0,38795.0,3,3,6,0,0,0.0,0,40.0,3,0,4
10246,55,0,90414.0,13,5,6,0,1,0.0,0,55.0,1,0,4
10247,21,0,190805.0,6,7,14,0,0,0.0,0,32.0,3,0,5
10248,52,0,23780.0,1,7,13,0,0,0.0,1977,45.0,3,1,5
10249,19,0,285263.0,6,6,3,0,0,0.0,0,40.0,3,0,2
10250,33,0,177331.0,1,7,6,1,0,0.0,0,40.0,3,0,5
10251,22,0,347530.0,6,3,11,1,1,0.0,0,35.0,3,0,4
10252,59,0,230039.0,6,6,13,0,1,0.0,625,38.0,3,0,4
10253,17,?,210547.0,2,6,?,0,0,0.0,0,40.0,3,0,2
10254,31,0,204752.0,5,6,10,0,0,0.0,0,32.0,3,0,2
10255,74,6,104001.0,6,7,10,0,0,0.0,0,40.0,3,1,5
10256,45,0,253116.0,2,4,11,1,1,0.0,0,40.0,3,0,4
10257,36,0,169037.0,6,6,3,0,1,0.0,0,40.0,3,0,1
10258,35,3,202027.0,12,4,13,0,0,0.0,0,60.0,3,0,1
10259,45,0,170099.0,12,4,6,0,0,0.0,0,40.0,3,0,1
10260,42,6,212847.0,6,6,8,0,0,0.0,0,85.0,3,0,2
10261,50,1,307392.0,10,4,1,0,1,0.0,0,40.0,3,0,4
10262,39,0,233428.0,6,4,13,0,1,0.0,0,40.0,3,0,3
10263,44,0,355728.0,12,3,13,0,0,0.0,1980,45.0,1,0,1
10264,52,0,177995.0,4,7,8,0,0,0.0,0,56.0,3,1,5
10265,24,0,283613.0,13,6,1,0,0,0.0,0,43.0,3,0,1
10266,56,3,184598.0,3,7,4,0,0,0.0,0,99.0,3,0,5
10267,27,0,185647.0,6,7,12,0,0,0.0,0,50.0,3,1,5
10268,47,3,192894.0,13,7,13,0,0,0.0,1902,45.0,3,1,5
10269,40,6,284706.0,15,7,1,4,0,0.0,1977,60.0,3,1,5
10270,38,0,179579.0,6,6,1,0,0,0.0,0,40.0,3,0,1
10271,27,0,131679.0,1,4,10,0,1,0.0,0,40.0,3,0,1
10272,52,0,132973.0,6,4,3,0,1,0.0,0,38.0,3,0,4
10273,22,0,154713.0,6,4,10,0,0,0.0,0,40.0,3,0,2
10274,41,0,121718.0,12,7,6,0,0,0.0,0,40.0,1,0,5
10275,30,0,255279.0,6,4,3,0,1,0.0,0,20.0,3,0,4
10276,55,0,202559.0,13,7,11,3,0,0.0,0,35.0,2,0,3
10277,25,0,123095.0,12,6,3,0,0,0.0,1590,40.0,3,0,2
10278,32,0,153326.0,13,7,1,0,0,0.0,0,40.0,3,0,3
10279,28,0,75695.0,12,3,11,0,1,0.0,0,60.0,3,0,1
10280,33,3,206609.0,6,7,13,0,0,0.0,0,50.0,3,0,5
10281,17,0,234780.0,6,6,8,1,0,0.0,0,40.0,3,0,2
10282,27,0,178778.0,6,7,4,0,0,0.0,0,40.0,3,0,5
10283,55,0,171355.0,1,7,12,0,0,0.0,0,20.0,3,0,5
10284,63,4,95680.0,12,7,5,0,0,0.0,0,18.0,3,1,5
10285,39,0,196673.0,6,7,11,0,1,5013.0,0,40.0,3,0,0
10286,51,4,73670.0,14,7,1,0,0,4386.0,0,52.0,3,1,5
10287,67,6,139960.0,8,7,6,0,0,0.0,0,40.0,3,0,5
10288,41,3,397280.0,13,7,13,0,0,0.0,0,72.0,?,0,5
10289,27,0,60374.0,6,2,6,0,1,0.0,1594,26.0,3,0,4
10290,54,0,421561.0,10,7,13,0,0,0.0,0,45.0,3,1,5
10291,59,0,245196.0,2,7,4,1,0,0.0,0,40.0,3,1,5
10292,18,0,27620.0,6,6,3,0,1,0.0,0,25.0,3,0,1
10293,19,0,187570.0,6,6,6,0,0,0.0,0,20.0,3,0,2
10294,31,0,102884.0,6,7,12,0,0,0.0,0,50.0,3,0,5
10295,17,0,228399.0,11,6,11,0,1,0.0,0,7.0,3,0,2
10296,42,0,340234.0,6,7,5,3,0,15024.0,0,40.0,3,1,5
10297,37,0,176293.0,12,5,1,0,1,0.0,0,30.0,3,0,1
10298,51,5,108435.0,6,7,6,0,0,0.0,0,40.0,3,0,5
10299,48,0,161187.0,6,6,3,0,1,2463.0,0,40.0,3,0,1
10300,23,0,278391.0,6,6,4,0,0,0.0,0,40.0,3,0,2
10301,27,0,157941.0,1,7,10,0,0,0.0,0,45.0,3,0,5
10302,25,0,182866.0,6,6,14,0,0,0.0,0,40.0,3,0,2
10303,69,0,370888.0,9,4,3,0,1,2964.0,0,6.0,1,0,1
10304,30,0,206512.0,13,6,13,0,0,0.0,0,44.0,3,0,1
10305,33,0,357954.0,6,7,14,0,0,0.0,0,35.0,2,0,5
10306,28,0,189346.0,6,6,14,0,0,0.0,0,48.0,3,0,2
10307,45,0,234652.0,16,7,12,0,0,0.0,0,40.0,3,0,5
10308,25,0,113436.0,12,6,3,0,0,0.0,0,15.0,3,0,2
10309,37,0,204145.0,1,7,6,0,0,0.0,0,45.0,3,1,5
10310,59,0,157305.0,7,6,12,0,0,0.0,0,40.0,3,0,1
10311,26,0,104045.0,6,6,11,0,1,0.0,0,30.0,3,0,2
10312,48,0,280422.0,12,3,11,0,1,0.0,0,25.0,3,0,1
10313,64,4,173754.0,6,7,3,0,0,0.0,0,40.0,3,0,5
10314,39,0,211154.0,13,7,5,0,0,0.0,0,50.0,3,0,5
10315,24,0,321435.0,13,6,3,0,0,0.0,0,40.0,3,0,1
10316,40,1,177083.0,10,6,13,0,1,0.0,0,35.0,3,0,1
10317,46,0,178829.0,10,5,13,0,0,0.0,0,70.0,3,1,1
10318,35,4,287658.0,12,7,0,1,0,0.0,0,40.0,3,1,5
10319,43,0,209894.0,6,7,3,0,1,0.0,0,40.0,3,1,0
10320,31,0,334744.0,6,3,4,0,0,0.0,0,40.0,3,0,1
10321,22,0,306967.0,12,6,3,0,1,0.0,0,25.0,3,0,1
10322,35,0,52187.0,12,6,11,0,0,0.0,0,30.0,3,0,1
10323,35,0,101978.0,6,3,4,0,0,0.0,0,50.0,3,0,1
10324,35,1,483530.0,12,4,5,0,1,0.0,0,40.0,3,0,4
10325,40,0,77357.0,15,7,1,0,0,0.0,0,40.0,3,1,5
10326,50,0,149770.0,10,6,1,0,1,0.0,0,40.0,3,0,4
10327,48,6,328606.0,15,4,1,0,0,14084.0,0,63.0,3,1,4
10328,70,?,172652.0,10,7,?,0,0,0.0,0,8.0,3,0,5
10329,46,0,188293.0,6,4,3,0,1,0.0,0,40.0,3,0,1
10330,36,0,116608.0,6,4,12,0,1,0.0,0,38.0,3,0,4
10331,37,1,348960.0,13,7,1,0,0,0.0,0,36.0,3,1,5
10332,24,0,329530.0,3,7,10,0,0,0.0,0,45.0,3,0,5
10333,47,5,93476.0,13,3,1,0,1,0.0,0,70.0,3,0,1
10334,35,6,195744.0,6,4,6,0,0,0.0,0,50.0,3,0,1
10335,43,0,125833.0,13,7,3,3,0,0.0,0,40.0,2,0,5
10336,18,1,191117.0,11,6,11,0,0,0.0,0,20.0,3,0,2
10337,54,0,311020.0,6,7,11,0,0,0.0,0,50.0,3,0,5
10338,62,0,210464.0,6,6,11,1,1,0.0,0,38.0,3,0,3
10339,36,0,135289.0,13,7,6,0,0,0.0,0,48.0,3,1,5
10340,27,0,156266.0,3,7,8,4,0,0.0,0,40.0,3,0,5
10341,23,0,154210.0,12,6,3,3,0,0.0,0,14.0,3,0,3
10342,61,?,160625.0,13,7,?,0,0,4386.0,0,15.0,3,1,5
10343,39,6,331481.0,13,4,6,1,0,0.0,1669,60.0,?,0,1
10344,33,6,249249.0,16,7,6,0,0,0.0,0,50.0,3,1,5
10345,28,0,261725.0,4,6,12,0,1,0.0,0,40.0,3,0,1
10346,22,0,239612.0,6,6,3,0,0,0.0,0,20.0,3,0,2
10347,31,6,226696.0,1,7,8,0,0,0.0,0,60.0,3,1,5
10348,26,0,190330.0,13,6,11,0,0,0.0,0,30.0,3,0,1
10349,44,0,193755.0,13,4,13,0,0,0.0,0,50.0,3,1,1
10350,73,0,192740.0,13,7,1,0,0,0.0,0,30.0,3,0,5
10351,44,0,201924.0,13,4,10,0,1,0.0,0,35.0,3,0,4
10352,35,0,77146.0,1,4,13,0,0,0.0,0,45.0,3,0,1
10353,33,0,126414.0,13,7,11,0,1,0.0,0,40.0,?,0,0
10354,27,0,43652.0,13,6,3,0,1,0.0,0,40.0,3,0,1
10355,47,4,227244.0,13,7,0,1,0,0.0,0,50.0,3,1,5
10356,29,0,160731.0,6,7,6,0,0,0.0,0,45.0,3,1,5
10357,33,0,287878.0,12,7,11,0,1,0.0,0,26.0,3,0,0
10358,50,0,166758.0,12,4,11,0,1,0.0,0,15.0,3,0,1
10359,32,0,183811.0,6,7,14,0,0,2829.0,0,40.0,3,0,5
10360,41,6,254818.0,10,4,14,0,0,0.0,0,40.0,3,0,4
10361,19,?,220517.0,12,6,?,0,1,0.0,0,35.0,3,0,2
10362,45,0,295046.0,6,7,10,0,0,0.0,0,60.0,3,1,5
10363,65,0,190568.0,6,2,3,0,1,0.0,810,36.0,3,0,1
10364,42,1,211915.0,12,3,5,0,1,0.0,0,40.0,3,0,4
10365,33,6,295621.0,13,7,1,1,0,0.0,0,25.0,3,1,5
10366,32,0,204567.0,13,7,10,0,0,99999.0,0,60.0,3,1,5
10367,42,0,204235.0,12,7,1,0,0,0.0,0,40.0,3,1,5
10368,49,0,,12,3,13,0,1,0.0,0,45.0,3,1,1
10369,38,0,133586.0,6,7,0,0,0,0.0,0,45.0,3,0,2
10370,38,0,165930.0,12,7,13,0,0,0.0,0,50.0,3,0,5
10371,37,0,164898.0,12,7,6,0,0,0.0,0,52.0,3,0,5
10372,24,0,278155.0,12,6,12,0,0,0.0,0,30.0,3,0,1
10373,27,6,115705.0,12,6,10,0,0,0.0,0,50.0,3,0,1
10374,25,0,150553.0,3,5,3,3,1,0.0,0,40.0,2,0,4
10375,29,0,185127.0,6,7,10,0,0,0.0,0,50.0,3,0,5
10376,46,0,201595.0,6,7,4,0,0,0.0,0,70.0,3,0,5
10377,44,3,165815.0,6,7,4,0,0,0.0,0,96.0,3,0,5
10378,26,0,102420.0,13,6,10,3,1,0.0,0,40.0,2,0,1
10379,46,5,344172.0,9,7,0,0,0,0.0,0,49.0,3,1,5
10380,38,0,222450.0,12,3,13,0,0,0.0,0,40.0,3,0,4
10381,38,0,212245.0,12,7,6,0,0,0.0,0,40.0,3,0,5
10382,22,1,190625.0,13,7,13,0,0,0.0,0,20.0,3,0,5
10383,33,0,203488.0,12,4,10,0,0,0.0,0,40.0,3,0,1
10384,50,0,304260.0,9,4,3,3,0,0.0,0,40.0,3,0,1
10385,31,5,243665.0,6,7,0,0,0,0.0,0,41.0,3,1,5
10386,26,6,189238.0,12,6,1,0,1,0.0,0,4.0,3,0,1
10387,42,0,77373.0,12,7,14,0,0,0.0,0,38.0,3,0,5
10388,27,0,410351.0,6,7,6,0,0,0.0,0,40.0,3,0,5
10389,34,0,36385.0,10,7,1,0,0,0.0,0,45.0,3,1,5
10390,64,0,110150.0,6,7,0,0,0,0.0,0,40.0,3,0,5
10391,43,0,198316.0,12,7,6,0,0,0.0,0,40.0,3,0,5
10392,39,0,127772.0,6,7,6,0,0,0.0,0,40.0,3,0,5
10393,47,6,199058.0,15,6,1,0,0,0.0,0,40.0,3,1,1
10394,56,0,285730.0,10,6,1,0,0,0.0,0,66.0,3,0,1
10395,25,5,334133.0,10,6,1,0,0,0.0,0,20.0,3,0,2
10396,60,1,97030.0,13,4,13,0,1,0.0,0,35.0,3,0,1
10397,52,0,67090.0,6,7,10,0,0,0.0,0,44.0,3,0,5
10398,43,0,397963.0,6,4,14,0,0,594.0,0,16.0,3,0,1
10399,46,0,182533.0,13,6,3,3,1,0.0,0,40.0,2,0,4
10400,19,0,560804.0,12,6,3,0,1,0.0,0,30.0,3,0,2
10401,56,0,365050.0,8,6,8,1,1,0.0,0,20.0,3,0,4
10402,22,0,110200.0,13,6,1,0,0,0.0,0,40.0,3,0,1
10403,28,0,150025.0,11,6,6,0,0,0.0,0,40.0,?,0,1
10404,39,0,299828.0,16,3,10,1,1,0.0,0,30.0,3,0,4
10405,28,0,109282.0,12,4,1,0,0,0.0,0,40.0,3,0,1
10406,31,0,103435.0,13,7,10,0,0,0.0,0,50.0,3,1,5
10407,22,0,34747.0,6,6,11,0,1,0.0,0,35.0,3,0,2
10408,39,0,137522.0,6,7,12,3,0,0.0,0,40.0,?,1,5
10409,39,0,286789.0,13,7,13,0,0,0.0,0,40.0,3,1,5
10410,28,6,211032.0,11,6,6,0,0,0.0,0,40.0,3,0,1
10411,67,?,192916.0,6,7,?,0,0,3818.0,0,11.0,3,0,5
10412,31,0,219318.0,6,6,3,0,1,0.0,0,35.0,3,0,4
10413,50,0,112873.0,13,7,10,0,0,0.0,0,40.0,3,0,5
10414,34,0,36069.0,6,7,6,0,0,3908.0,0,46.0,3,0,5
10415,48,0,73434.0,6,7,3,0,1,0.0,0,40.0,1,1,0
10416,51,0,200576.0,13,4,3,0,1,0.0,0,40.0,3,0,1
10417,54,0,172962.0,6,7,10,0,0,0.0,0,40.0,3,0,5
10418,44,0,44006.0,1,4,4,0,0,0.0,0,40.0,3,0,1
10419,20,0,234474.0,12,6,10,1,1,0.0,0,20.0,3,0,2
10420,37,0,212826.0,6,7,11,1,0,0.0,0,40.0,3,0,5
10421,38,0,234901.0,12,7,1,0,0,0.0,0,40.0,3,0,5
10422,59,4,200700.0,9,7,8,1,0,0.0,0,40.0,3,0,5
10423,59,6,41258.0,13,7,1,0,0,0.0,0,50.0,3,0,5
10424,51,0,249644.0,12,4,6,0,0,0.0,0,48.0,3,1,1
10425,60,?,230165.0,13,7,?,1,0,0.0,0,40.0,3,0,5
10426,29,0,351731.0,12,7,1,0,0,0.0,0,40.0,3,0,5
10427,37,0,114765.0,12,6,12,0,1,0.0,0,40.0,3,0,1
10428,42,0,349884.0,2,7,6,0,0,0.0,0,35.0,3,0,5
10429,28,3,204247.0,13,7,1,0,0,0.0,0,50.0,3,1,5
10430,34,0,143392.0,6,6,10,0,1,0.0,0,40.0,3,0,2
10431,50,6,37913.0,13,7,13,0,0,0.0,0,40.0,1,1,5
10432,22,3,150683.0,6,6,12,0,0,0.0,0,24.0,3,0,2
10433,27,0,207611.0,6,6,11,0,1,0.0,0,52.0,3,0,1
10434,45,1,319666.0,15,4,1,0,1,0.0,0,43.0,3,0,4
10435,39,0,155961.0,6,4,3,1,1,0.0,0,38.0,3,0,4
10436,25,5,117833.0,13,6,1,0,1,0.0,0,35.0,3,0,1
10437,63,?,447079.0,6,6,?,0,0,0.0,0,15.0,3,0,1
10438,24,3,142404.0,13,7,13,0,0,0.0,0,40.0,3,1,5
10439,18,0,155752.0,6,6,12,0,1,0.0,0,30.0,3,0,1
10440,19,?,252292.0,6,6,?,0,0,0.0,0,40.0,3,0,2
10441,23,0,111450.0,5,6,11,1,0,0.0,0,38.0,3,0,4
10442,20,0,528616.0,16,6,11,0,0,0.0,0,40.0,3,0,3
10443,17,6,228786.0,2,6,11,0,1,0.0,0,24.0,3,0,2
10444,63,3,80572.0,13,7,8,0,0,0.0,0,40.0,3,1,5
10445,28,5,180271.0,13,7,14,0,0,0.0,0,65.0,3,1,5
10446,51,4,237819.0,13,7,1,0,0,0.0,0,50.0,3,1,5
10447,29,0,157612.0,13,6,10,0,1,3325.0,0,45.0,3,0,1
10448,64,0,379062.0,12,2,3,0,1,0.0,0,12.0,3,0,4
10449,17,0,191910.0,2,6,11,0,0,0.0,0,25.0,3,0,2
10450,45,5,326064.0,12,4,3,1,1,6497.0,0,35.0,3,0,4
10451,18,0,312353.0,5,6,11,1,0,0.0,0,20.0,3,0,2
10452,31,5,213307.0,6,6,3,0,1,0.0,0,40.0,3,0,2
10453,48,6,209057.0,13,5,10,0,0,0.0,0,50.0,3,1,2
10454,41,0,340148.0,12,6,1,0,1,0.0,0,45.0,3,0,1
10455,65,0,154171.0,15,7,1,0,0,20051.0,0,60.0,3,1,5
10456,27,0,94064.0,1,4,12,0,0,0.0,0,40.0,3,0,1
10457,39,0,119098.0,1,7,13,0,0,0.0,0,40.0,3,0,5
10458,51,6,388496.0,12,4,6,0,0,0.0,0,8.0,3,1,1
10459,49,0,181363.0,10,7,13,0,0,0.0,0,45.0,3,1,5
10460,58,?,210031.0,6,4,?,0,0,0.0,0,40.0,3,0,4
10461,36,0,206951.0,13,7,10,0,0,0.0,1902,45.0,3,1,5
10462,25,0,485496.0,6,6,12,1,1,0.0,0,40.0,3,0,1
10463,41,0,210259.0,12,4,3,1,1,0.0,0,37.0,3,0,4
10464,31,0,118551.0,3,4,3,0,1,0.0,0,40.0,3,0,1
10465,63,0,180911.0,11,7,0,0,0,4386.0,0,37.0,3,1,5
10466,50,1,242517.0,13,4,13,0,1,0.0,0,40.0,3,0,1
